protect_pct,n_protect,seqlen,dist,seed,L1_recon_max_abs,L1_recon_rmse,L1_recon_cosine,L1_recon_p999,L1_nan_inf,L2_K_rel_l2,L2_K_cosine,L3_logit_max_abs,L3_logit_rel_l2,L3_top1_agree,L3_top5_overlap,L4_kl,L4_jsd,L4_tvd,L5_out_rel_l2,L5_out_cosine
4,5,2048,asymmetric,2,0.03125,0.009926069527864456,1.0000073909759521,0.03125,0,0.00038756485446356237,0.9999816417694092,0.00849151611328125,0.0003862718294840306,1.0,0.9047619047619048,1.3336939446162432e-06,3.2090849799715215e-07,0.000600940256845206,0.0011518378742039204,0.9999994039535522
4,5,2048,high_dynamic_range,0,16.0,2.444895029067993,0.9999574422836304,16.0,0,0.0024176982697099447,1.0000649690628052,1.7970600128173828,0.0025778182316571474,1.0,1.0,0.0,0.0,6.093307592146707e-19,0.0,1.0000001192092896
4,5,2048,high_dynamic_range,1,16.0,2.187952995300293,0.9999597072601318,16.0,0,0.0021631408017128706,1.0000654458999634,2.05487060546875,0.0036019973922520876,1.0,1.0,0.006868469063192606,0.002214420586824417,0.008524917997419834,0.02501879446208477,0.9997149109840393
4,5,2048,high_dynamic_range,2,16.0,3.2717366218566895,0.9999635219573975,16.0,0,0.003216556506231427,1.0000643730163574,2.4793243408203125,0.0028224587440490723,1.0,1.0,9.469549127061327e-07,2.622622616854642e-07,2.9485561299225083e-06,9.005170795717277e-06,1.0000001192092896
4,5,2048,near_zero,0,1.9073486328125e-05,8.922128472477198e-06,0.9999656081199646,1.621246337890625e-05,0,0.001757462159730494,0.9999598860740662,7.041147910058498e-06,0.001793300616554916,1.0,1.0,4.182496837756844e-08,2.012306321574897e-09,6.973968993406743e-07,1.9700125903909793e-06,1.0
4,5,2048,near_zero,1,1.9073486328125e-05,8.774490197538398e-06,0.9999674558639526,1.622270792722702e-05,0,0.0017271863762289286,0.9999570846557617,6.705959094688296e-06,0.0019544181413948536,1.0,1.0,-1.4546312598895383e-08,-1.1642282693458128e-09,7.943526725284755e-07,2.061858140223194e-06,0.9999998211860657
4,5,2048,near_zero,2,1.71661376953125e-05,8.951345080276951e-06,0.999964714050293,1.621246337890625e-05,0,0.0017647232161834836,0.9999581575393677,5.137408152222633e-06,0.0015438938280567527,1.0,1.0,-2.6757160931367707e-09,-3.144297266999274e-09,6.191548891365528e-07,1.7199539570356137e-06,1.0
8,10,128,normal,0,0.015625,0.006729629822075367,0.999978244304657,0.015625,0,0.0018772141775116324,1.000002384185791,0.0070691704750061035,0.001885098870843649,1.0,1.0,1.8549962987890467e-06,4.7055937102413736e-07,0.0007472095312550664,0.0023935395292937756,0.9999977946281433
8,10,128,normal,1,0.015625,0.007076815702021122,0.9999766945838928,0.015625,0,0.001965823583304882,1.0000029802322388,0.0085601806640625,0.0022153721656650305,1.0,1.0,2.51914570981171e-06,6.628799837926636e-07,0.0009029230568557978,0.0020957705564796925,0.9999979138374329
8,10,128,normal,2,0.015625,0.006846143398433924,0.9999784231185913,0.015625,0,0.001915622386150062,1.0000028610229492,0.005665481090545654,0.001964651746675372,1.0,1.0,1.5326963875850197e-06,3.8658868106722366e-07,0.0007094645989127457,0.0016283256700262427,0.9999985694885254
8,10,128,heavy_tailed,0,0.03125,0.013233231380581856,0.9999574422836304,0.03125,0,0.0025717481039464474,1.0000040531158447,0.011131994426250458,0.0027415102813392878,1.0,1.0,5.995321771479212e-06,1.5007867659733165e-06,0.001414875267073512,0.0026041092351078987,0.9999971389770508
8,10,128,heavy_tailed,1,0.03125,0.01359194703400135,0.9999565482139587,0.03125,0,0.002636261284351349,1.0000033378601074,0.01942276954650879,0.0032717271242290735,1.0,1.0,1.0966869012918323e-05,2.7256774046691135e-06,0.0018951470265164971,0.004083238076418638,0.999991774559021
8,10,128,heavy_tailed,2,0.03515625,0.013846710324287415,0.999957263469696,0.03125,0,0.0027094518300145864,1.0000042915344238,0.010750442743301392,0.002634740900248289,1.0,1.0,5.252320988802239e-06,1.3077217317913892e-06,0.0012803520075976849,0.0024591940455138683,0.9999970197677612
8,10,128,outliers,0,0.5,0.05508036911487579,0.9999768733978271,0.3125,0,0.0024339172523468733,0.9999954104423523,0.03693199157714844,0.0019253009231761098,1.0,1.0,2.0456063793972135e-05,5.110081929160515e-06,0.0017625930486246943,0.0036942195147275925,0.9999939203262329
8,10,128,outliers,1,0.5,0.030151458457112312,0.9999700784683228,0.26515960693359375,0,0.001310111372731626,0.9999964237213135,0.05609893798828125,0.0014863797696307302,1.0,1.0,9.475849083173671e-07,2.487554411345627e-07,0.0001594948989804834,0.0002640065795276314,1.0
8,10,128,outliers,2,0.265625,0.02703239768743515,0.9999769926071167,0.25,0,0.0012189957778900862,0.9999972581863403,0.01731085777282715,0.0006696585332974792,1.0,1.0,6.525525350298267e-06,1.6099349977594102e-06,0.0009219261119142175,0.0013407985679805279,0.9999991059303284
8,10,128,asymmetric,0,0.03125,0.009590097703039646,0.9999991059303284,0.03125,0,0.0005296588060446084,0.9999989867210388,0.011598587036132812,0.0005630064406432211,1.0,1.0,5.268113909551175e-06,1.3031433354626643e-06,0.0011543415021151304,0.0025826862547546625,0.9999967813491821
8,10,128,asymmetric,1,0.03125,0.009743474423885345,0.9999988675117493,0.03125,0,0.000537519867066294,0.9999986290931702,0.012209892272949219,0.0005729496479034424,1.0,1.0,3.846170329779852e-06,9.726079497340834e-07,0.0010102717205882072,0.0026207859627902508,0.9999967217445374
8,10,128,asymmetric,2,0.03125,0.00962824560701847,0.9999990463256836,0.03125,0,0.0005320388590916991,0.9999980330467224,0.008480548858642578,0.0008592477533966303,1.0,1.0,2.744436187640531e-06,6.756120001227828e-07,0.0009034398244693875,0.0014022690011188388,0.9999990463256836
8,10,128,high_dynamic_range,0,16.0,1.1864773035049438,0.9999783635139465,8.0,0,0.001665577874518931,1.0000032186508179,0.593475341796875,0.0009690520819276571,1.0,1.0,-1.1948496414504461e-08,4.1704889541804846e-10,3.660008474071219e-08,1.1117472809019091e-07,1.0000001192092896
8,10,128,high_dynamic_range,1,16.0,1.527767300605774,0.9999786019325256,10.0,0,0.0021026176400482655,1.0000026226043701,1.8822059631347656,0.0029812422581017017,1.0,1.0,-1.9501931181054033e-09,2.201036991555938e-10,1.1779732034256085e-07,3.668031638426328e-07,1.000000238418579
8,10,128,high_dynamic_range,2,16.0,2.2032687664031982,0.9999779462814331,12.0,0,0.003099598456174135,0.9999985098838806,2.9705810546875,0.004075503908097744,1.0,1.0,-6.6092362693837e-09,3.593502578835839e-11,2.6426247856647933e-08,8.004202811662253e-08,1.0
8,10,128,near_zero,0,1.52587890625e-05,6.701609436277067e-06,0.9999786019325256,1.52587890625e-05,0,0.001869663130491972,1.0000019073486328,6.07507536187768e-06,0.001953147118911147,1.0,1.0,-4.647323237350065e-08,-3.7160892141230306e-09,7.404596544802189e-07,1.9071937913395232e-06,1.0000001192092896
8,10,128,near_zero,1,1.52587890625e-05,7.047377039270941e-06,0.9999768137931824,1.52587890625e-05,0,0.001957135973498225,1.0000011920928955,6.329268217086792e-06,0.0022077334579080343,1.0,1.0,-5.544794845491197e-09,-3.7189067381149243e-09,9.344657883048058e-07,2.4076912268355954e-06,1.0
8,10,128,near_zero,2,1.52587890625e-05,6.918126473465236e-06,0.9999779462814331,1.52587890625e-05,0,0.0019355465192347765,1.0000027418136597,5.700625479221344e-06,0.0020203772000968456,1.0,1.0,-1.3911300555946582e-08,1.0719150012050704e-08,7.576891221106052e-07,1.8133081312043942e-06,1.0000001192092896
8,10,512,normal,0,0.015625,0.007717306260019541,0.9999745488166809,0.015625,0,0.0021494741085916758,1.0000076293945312,0.008046358823776245,0.002083370229229331,1.0,1.0,1.8602149793878198e-06,4.6261015995696653e-07,0.0007445242954418063,0.0012876439141109586,0.9999992847442627
8,10,512,normal,1,0.01953125,0.00812692940235138,0.9999707937240601,0.017578125,0,0.002259885659441352,1.000008463859558,0.006305672228336334,0.002069022972136736,1.0,0.95,2.044954726443393e-06,5.051160769653507e-07,0.0008288450771942735,0.001922984840348363,0.9999982118606567
8,10,512,normal,2,0.015625,0.007877830415964127,0.9999729990959167,0.015625,0,0.0021954632829874754,1.0000076293945312,0.008322492241859436,0.0023610075004398823,1.0,1.0,2.518428573239362e-06,6.253388846744201e-07,0.0008988144109025598,0.0020950506441295147,0.9999978542327881
8,10,512,heavy_tailed,0,0.03564453125,0.016951821744441986,0.9999316930770874,0.03515625,0,0.0033084696624428034,1.0000056028366089,0.015990853309631348,0.0031950289849191904,1.0,1.0,9.303269507654477e-06,2.320050271009677e-06,0.0017185332253575325,0.005194533616304398,0.9999949932098389
8,10,512,heavy_tailed,1,0.0625,0.01647009141743183,0.999935507774353,0.0390625,0,0.003212432377040386,1.0000030994415283,0.013495087623596191,0.002860134467482567,1.0,1.0,8.123830411932431e-06,2.0432353267096914e-06,0.0016534468159079552,0.004004621412605047,0.999993085861206
8,10,512,heavy_tailed,2,0.0390625,0.016935737803578377,0.9999326467514038,0.037236690521240234,0,0.0033048803452402353,1.0000007152557373,0.018590450286865234,0.003519891994073987,1.0,0.9047619047619048,1.2307307770242915e-05,3.0794835765846074e-06,0.0020007065031677485,0.005738039035350084,0.9999837279319763
8,10,512,outliers,0,0.5,0.06449149549007416,0.9999691843986511,0.375,0,0.0028272441122680902,1.0000059604644775,0.06994295120239258,0.0021831674966961145,1.0,1.0,1.5232153600663878e-05,3.827692125923932e-06,0.0011136122047901154,0.0019888984970748425,0.9999979734420776
8,10,512,outliers,1,0.5,0.02908519096672535,0.9999748468399048,0.28125,0,0.0012781847035512328,1.0000113248825073,0.02621173858642578,0.0008687604567967355,1.0,1.0,3.5478904010233236e-06,9.112575867220585e-07,0.0009739470551721752,0.002295980229973793,0.9999974966049194
8,10,512,outliers,2,0.5,0.030724871903657913,0.9999698400497437,0.3125,0,0.001356675522401929,1.0000109672546387,0.08644485473632812,0.002891137730330229,1.0,1.0,2.7496647817315534e-05,6.937018497410463e-06,0.0015150678809732199,0.003404173068702221,0.9999970197677612
8,10,512,asymmetric,0,0.03125,0.009982187300920486,1.0000040531158447,0.03125,0,0.000550985976587981,0.9999949336051941,0.015294075012207031,0.0005522015853784978,1.0,1.0,2.8324921004241332e-06,7.127760000003036e-07,0.0009092108812183142,0.0017698169685900211,0.9999983906745911
8,10,512,asymmetric,1,0.03125,0.009931528009474277,1.0000038146972656,0.03125,0,0.0005484144203364849,0.9999935626983643,0.009173870086669922,0.00046869998914189637,1.0,1.0,2.2676981643598992e-06,5.871773964827298e-07,0.0007672607316635549,0.001143603934906423,0.9999993443489075
8,10,512,asymmetric,2,0.03125,0.009851611219346523,1.0000040531158447,0.03125,0,0.0005439879023469985,0.9999907612800598,0.010332107543945312,0.0004689389024861157,1.0,1.0,3.2167486097023357e-06,7.556278660558746e-07,0.0009175525628961623,0.002003531437367201,0.9999979138374329
8,10,512,high_dynamic_range,0,16.0,1.373382568359375,0.9999733567237854,12.0,0,0.0019232059130445123,1.0000146627426147,1.001556396484375,0.0019016012083739042,1.0,1.0,1.8957727661472745e-05,4.753776465804549e-06,0.00096778484294191,0.0027249448467046022,0.9999967217445374
8,10,512,high_dynamic_range,1,16.0,1.6997995376586914,0.9999726414680481,12.0,0,0.0023602424189448357,1.000015139579773,1.36187744140625,0.0017629051581025124,1.0,1.0,2.5505464407160616e-09,2.034376556103723e-10,7.701553839112307e-10,3.111213731088469e-09,1.0000001192092896
8,10,512,high_dynamic_range,2,16.0,2.531503677368164,0.999969482421875,16.0,0,0.003524278523400426,1.0000113248825073,3.352447509765625,0.004636089317500591,1.0,1.0,4.6163913793861866e-05,1.033857279253425e-05,0.00013945014507044107,0.00040032327524386346,1.0
8,10,512,near_zero,0,1.52587890625e-05,7.789410119585227e-06,0.9999733567237854,1.52587890625e-05,0,0.0021695715840905905,1.0000052452087402,6.179907359182835e-06,0.0020007360726594925,1.0,1.0,3.09510852503081e-08,-3.6085952004327737e-09,7.555208867415786e-07,2.097933247569017e-06,1.0000001192092896
8,10,512,near_zero,1,1.9073486328125e-05,8.126352440740447e-06,0.9999710321426392,1.71661376953125e-05,0,0.00225966889411211,1.0000017881393433,7.174443453550339e-06,0.0020038275979459286,1.0,1.0,-7.044112848575423e-09,-3.2562170737548968e-09,8.034403435885906e-07,1.932009581651073e-06,1.0
8,10,512,near_zero,2,1.52587890625e-05,7.858061508159153e-06,0.9999729990959167,1.52587890625e-05,0,0.0021899710409343243,1.000006079673767,7.421462214551866e-06,0.0022840253077447414,1.0,1.0,-1.7591094803037777e-08,-3.1424185475970035e-09,8.842616807669401e-07,2.180637466153712e-06,1.0000001192092896
8,10,2048,normal,0,0.017578125,0.008920918218791485,0.9999617338180542,0.015625,0,0.0024854361545294523,0.9999537467956543,0.012692570686340332,0.00269253458827734,1.0,1.0,3.5085017771052662e-06,8.870215992828889e-07,0.001032217056490481,0.002719118259847164,0.9999963045120239
8,10,2048,normal,1,0.03125,0.008891351521015167,0.9999620914459229,0.017578125,0,0.002475467976182699,0.9999575018882751,0.009134232997894287,0.0027892524376511574,1.0,1.0,4.165940026723547e-06,1.0461670854056138e-06,0.0011598765850067139,0.002961288671940565,0.999995768070221
8,10,2048,normal,2,0.01953125,0.008957687765359879,0.9999616742134094,0.0166015625,0,0.002497851848602295,0.9999594688415527,0.006759285926818848,0.002017647959291935,1.0,0.9047619047619048,1.924162461364176e-06,5.080092364551092e-07,0.0008116179960779846,0.001965337200090289,0.9999980926513672
8,10,2048,heavy_tailed,0,0.0625,0.020580241456627846,0.999896228313446,0.046875,0,0.004017716273665428,0.9999632835388184,0.02935957908630371,0.004401050973683596,1.0,1.0,1.9284103473182768e-05,4.852035999647342e-06,0.002405185718089342,0.006075399927794933,0.9999815821647644
8,10,2048,heavy_tailed,1,0.0625,0.020353248342871666,0.9998973608016968,0.046875,0,0.003975541330873966,0.9999649524688721,0.022709369659423828,0.004635854158550501,0.75,1.0,2.4016317183850333e-05,6.01212150286301e-06,0.0028066281229257584,0.00592087022960186,0.9999825358390808
8,10,2048,heavy_tailed,2,0.0625,0.02010050229728222,0.9998997449874878,0.046875,0,0.003931490704417229,0.9999611377716064,0.014923572540283203,0.003071826184168458,1.0,1.0,9.540184692014009e-06,2.399707227596082e-06,0.0017956288065761328,0.0036333147436380386,0.9999990463256836
8,10,2048,outliers,0,0.5,0.0729571133852005,0.9999651908874512,0.5,0,0.0032068206928670406,1.0001418590545654,0.1229257583618164,0.004216394387185574,1.0,1.0,0.0003486044588498771,8.6647218267899e-05,0.0069888862781226635,0.015929318964481354,0.999873697757721
8,10,2048,outliers,1,0.5,0.03452637419104576,0.9999665021896362,0.375,0,0.001517702592536807,1.000135898590088,0.05407905578613281,0.0014967848546802998,1.0,1.0,4.02116565965116e-05,1.00314709925442e-05,0.0023694182746112347,0.006054435390979052,0.9999818205833435
8,10,2048,outliers,2,0.5,0.03501661494374275,0.9999668598175049,0.375,0,0.0015429762424901128,1.0001482963562012,0.006759166717529297,0.00039442331762984395,1.0,1.0,1.2161638096586103e-06,3.149004896840779e-07,0.0005912733031436801,0.0010404348140582442,0.9999994039535522
8,10,2048,asymmetric,0,0.03125,0.009950724430382252,0.999995768070221,0.03125,0,0.0005492555792443454,0.9999887943267822,0.015046119689941406,0.0004668664769269526,1.0,1.0,6.571081030415371e-06,1.6616090761090163e-06,0.0013849433744326234,0.004930456634610891,0.9999880790710449
8,10,2048,asymmetric,1,0.03125,0.00991063192486763,0.9999964237213135,0.03125,0,0.000547327974345535,0.9999732971191406,0.014902591705322266,0.0006886147311888635,1.0,1.0,4.905190507997759e-06,1.2290835229578079e-06,0.0012004983145743608,0.002431640401482582,0.9999970197677612
8,10,2048,asymmetric,2,0.03125,0.0099604157730937,0.9999954700469971,0.03125,0,0.0005500164115801454,0.9999775290489197,0.012043952941894531,0.0005119299748912454,1.0,1.0,2.2455515136243775e-06,5.545339263335336e-07,0.0007752255187369883,0.0013600607635453343,0.9999991655349731
8,10,2048,high_dynamic_range,0,16.0,1.756861686706543,0.9999606609344482,16.0,0,0.0024569514207541943,1.0000652074813843,1.7970170974731445,0.002634376287460327,1.0,1.0,0.0,0.0,8.934032448279511e-19,0.0,1.0000001192092896
8,10,2048,high_dynamic_range,1,16.0,1.9052761793136597,0.9999663829803467,16.0,0,0.002664147177711129,1.0000636577606201,2.5917091369628906,0.004202391020953655,1.0,0.9047619047619048,0.011552686803042889,0.0036926050670444965,0.014553271234035492,0.036835234612226486,0.9993866682052612
8,10,2048,high_dynamic_range,2,16.0,2.81441593170166,0.999967634677887,16.0,0,0.003914006985723972,1.00006103515625,2.8216705322265625,0.003406631527468562,1.0,1.0,1.0665881745808292e-05,3.0859482649248093e-06,2.4138727894751355e-05,7.37353038857691e-05,0.9999999403953552
8,10,2048,near_zero,0,1.9073486328125e-05,8.914607860788237e-06,0.9999605417251587,1.5534693375229836e-05,0,0.0024836540687829256,0.9999563097953796,1.2173550203442574e-05,0.0026620763819664717,1.0,1.0,-4.333093883701622e-08,-1.6849694972620455e-09,1.0364674380980432e-06,2.732110033321078e-06,1.0000001192092896
8,10,2048,near_zero,1,2.288818359375e-05,8.89315560925752e-06,0.99996018409729,1.71661376953125e-05,0,0.002475949004292488,0.9999550580978394,9.917013812810183e-06,0.002812566002830863,1.0,1.0,1.4427389949389635e-08,-2.323352399358214e-09,1.172633346868679e-06,2.8243632641533623e-06,0.9999999403953552
8,10,2048,near_zero,2,1.9073486328125e-05,8.98289817996556e-06,0.9999611377716064,1.71661376953125e-05,0,0.0025048828683793545,0.9999557733535767,7.639871910214424e-06,0.002028827788308263,1.0,1.0,-3.521262215144816e-08,3.2157393414777857e-10,8.159004210028797e-07,2.1999410364514915e-06,1.0
