grid,family,family_params,T,beta,delta,sigma_logit,V,seed,cost_order,total_cost,max_accel_norm,gate_activations,per_source_costs,per_pair_costs,truth_label,hit,margin,rank,threshold_pass,alignment_pass,cell_pass,failure_reasons
sensitivity,outlier,"{""accel_mag"": 0.3}",0.2,500.0,1.0,3.0,1024,43,SECOND,0.17612263439453144,0.30000007152557373,4,"[0.17612263439453144, 0.08806131719726572, 0.08806131719726572]","{""1,0"": 0.08806131719726572, ""2,0"": 0.08806131719726572, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,outlier,"{""accel_mag"": 0.3}",0.2,500.0,1.0,3.0,1024,44,SECOND,0.17612261726725983,0.30000004172325134,4,"[0.17612261726725983, 0.08806130863362992, 0.08806130863362992]","{""1,0"": 0.08806130863362992, ""2,0"": 0.08806130863362992, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,outlier,"{""accel_mag"": 0.3}",0.2,500.0,1.0,5.0,1024,42,SECOND,0.17612263439453144,0.30000007152557373,4,"[0.17612263439453144, 0.08806131719726572, 0.08806131719726572]","{""1,0"": 0.08806131719726572, ""2,0"": 0.08806131719726572, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,outlier,"{""accel_mag"": 0.3}",0.2,500.0,1.0,5.0,1024,43,SECOND,0.17612263439453144,0.30000007152557373,4,"[0.17612263439453144, 0.08806131719726572, 0.08806131719726572]","{""1,0"": 0.08806131719726572, ""2,0"": 0.08806131719726572, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,outlier,"{""accel_mag"": 0.3}",0.2,500.0,1.0,5.0,1024,44,SECOND,0.17612261726725983,0.30000004172325134,4,"[0.17612261726725983, 0.08806130863362992, 0.08806130863362992]","{""1,0"": 0.08806130863362992, ""2,0"": 0.08806130863362992, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.25,1.0,1024,42,SECOND,0.0702530555264778,0.30000007152557373,2,"[0.0702530555264778, 0.0351265277632389, 0.0351265277632389]","{""1,0"": 0.0351265277632389, ""2,0"": 0.0351265277632389, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.25,1.0,1024,43,SECOND,0.0702530555264778,0.30000007152557373,2,"[0.0702530555264778, 0.0351265277632389, 0.0351265277632389]","{""1,0"": 0.0351265277632389, ""2,0"": 0.0351265277632389, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.25,1.0,1024,44,SECOND,0.0702530555264778,0.30000004172325134,2,"[0.0702530555264778, 0.0351265277632389, 0.0351265277632389]","{""1,0"": 0.0351265277632389, ""2,0"": 0.0351265277632389, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.25,3.0,1024,42,SECOND,0.0702530555264778,0.30000004172325134,2,"[0.0702530555264778, 0.0351265277632389, 0.0351265277632389]","{""1,0"": 0.0351265277632389, ""2,0"": 0.0351265277632389, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.25,3.0,1024,43,SECOND,0.0702530555264778,0.30000007152557373,2,"[0.0702530555264778, 0.0351265277632389, 0.0351265277632389]","{""1,0"": 0.0351265277632389, ""2,0"": 0.0351265277632389, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.25,3.0,1024,44,SECOND,0.0702530555264778,0.30000004172325134,2,"[0.0702530555264778, 0.0351265277632389, 0.0351265277632389]","{""1,0"": 0.0351265277632389, ""2,0"": 0.0351265277632389, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.25,5.0,1024,42,SECOND,0.0702530555264778,0.30000007152557373,2,"[0.0702530555264778, 0.0351265277632389, 0.0351265277632389]","{""1,0"": 0.0351265277632389, ""2,0"": 0.0351265277632389, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.25,5.0,1024,43,SECOND,0.0702530555264778,0.30000007152557373,2,"[0.0702530555264778, 0.0351265277632389, 0.0351265277632389]","{""1,0"": 0.0351265277632389, ""2,0"": 0.0351265277632389, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.25,5.0,1024,44,SECOND,0.0702530555264778,0.30000004172325134,2,"[0.0702530555264778, 0.0351265277632389, 0.0351265277632389]","{""1,0"": 0.0351265277632389, ""2,0"": 0.0351265277632389, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.5,1.0,1024,42,SECOND,0.08309142153876903,0.30000007152557373,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.5,1.0,1024,43,SECOND,0.08309142153876903,0.30000007152557373,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.5,1.0,1024,44,SECOND,0.08309142153876903,0.30000004172325134,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.5,3.0,1024,42,SECOND,0.08309142153876903,0.30000004172325134,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.5,3.0,1024,43,SECOND,0.08309142153876903,0.30000007152557373,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.5,3.0,1024,44,SECOND,0.08309142153876903,0.30000004172325134,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.5,5.0,1024,42,SECOND,0.08309142153876903,0.30000007152557373,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.5,5.0,1024,43,SECOND,0.08309142153876903,0.30000007152557373,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,0.5,5.0,1024,44,SECOND,0.08309142153876903,0.30000004172325134,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,1.0,1.0,1024,42,SECOND,0.08805730899939665,0.30000007152557373,2,"[0.08805730899939665, 0.044028654499698325, 0.044028654499698325]","{""1,0"": 0.044028654499698325, ""2,0"": 0.044028654499698325, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,1.0,1.0,1024,43,SECOND,0.08805730899939665,0.30000007152557373,2,"[0.08805730899939665, 0.044028654499698325, 0.044028654499698325]","{""1,0"": 0.044028654499698325, ""2,0"": 0.044028654499698325, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,1.0,1.0,1024,44,SECOND,0.08805730899939665,0.30000004172325134,2,"[0.08805730899939665, 0.044028654499698325, 0.044028654499698325]","{""1,0"": 0.044028654499698325, ""2,0"": 0.044028654499698325, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,1.0,3.0,1024,42,SECOND,0.08805730899939665,0.30000004172325134,2,"[0.08805730899939665, 0.044028654499698325, 0.044028654499698325]","{""1,0"": 0.044028654499698325, ""2,0"": 0.044028654499698325, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,1.0,3.0,1024,43,SECOND,0.08805730899939665,0.30000007152557373,2,"[0.08805730899939665, 0.044028654499698325, 0.044028654499698325]","{""1,0"": 0.044028654499698325, ""2,0"": 0.044028654499698325, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,1.0,3.0,1024,44,SECOND,0.08805730899939665,0.30000004172325134,2,"[0.08805730899939665, 0.044028654499698325, 0.044028654499698325]","{""1,0"": 0.044028654499698325, ""2,0"": 0.044028654499698325, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,1.0,5.0,1024,42,SECOND,0.08805730899939665,0.30000007152557373,2,"[0.08805730899939665, 0.044028654499698325, 0.044028654499698325]","{""1,0"": 0.044028654499698325, ""2,0"": 0.044028654499698325, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,1.0,5.0,1024,43,SECOND,0.08805730899939665,0.30000007152557373,2,"[0.08805730899939665, 0.044028654499698325, 0.044028654499698325]","{""1,0"": 0.044028654499698325, ""2,0"": 0.044028654499698325, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,100.0,1.0,5.0,1024,44,SECOND,0.08805730899939665,0.30000004172325134,2,"[0.08805730899939665, 0.044028654499698325, 0.044028654499698325]","{""1,0"": 0.044028654499698325, ""2,0"": 0.044028654499698325, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.25,1.0,1024,42,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.25,1.0,1024,43,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.25,1.0,1024,44,SECOND,0.07025624647662204,0.30000004172325134,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.25,3.0,1024,42,SECOND,0.07025624647662204,0.30000004172325134,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.25,3.0,1024,43,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.25,3.0,1024,44,SECOND,0.07025624647662204,0.30000004172325134,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.25,5.0,1024,42,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.25,5.0,1024,43,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.25,5.0,1024,44,SECOND,0.07025624647662204,0.30000004172325134,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.5,1.0,1024,42,SECOND,0.08309519561779743,0.30000007152557373,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.5,1.0,1024,43,SECOND,0.08309519561779743,0.30000007152557373,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.5,1.0,1024,44,SECOND,0.08309519561779743,0.30000004172325134,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.5,3.0,1024,42,SECOND,0.08309519561779743,0.30000004172325134,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.5,3.0,1024,43,SECOND,0.08309519561779743,0.30000007152557373,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.5,3.0,1024,44,SECOND,0.08309519561779743,0.30000004172325134,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.5,5.0,1024,42,SECOND,0.08309519561779743,0.30000007152557373,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.5,5.0,1024,43,SECOND,0.08309519561779743,0.30000007152557373,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,0.5,5.0,1024,44,SECOND,0.08309519561779743,0.30000004172325134,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,1.0,1.0,1024,42,SECOND,0.08806130863301753,0.30000007152557373,2,"[0.08806130863301753, 0.044030654316508766, 0.044030654316508766]","{""1,0"": 0.044030654316508766, ""2,0"": 0.044030654316508766, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,1.0,1.0,1024,43,SECOND,0.08806130863301753,0.30000007152557373,2,"[0.08806130863301753, 0.044030654316508766, 0.044030654316508766]","{""1,0"": 0.044030654316508766, ""2,0"": 0.044030654316508766, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,1.0,1.0,1024,44,SECOND,0.08806130863301753,0.30000004172325134,2,"[0.08806130863301753, 0.044030654316508766, 0.044030654316508766]","{""1,0"": 0.044030654316508766, ""2,0"": 0.044030654316508766, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,1.0,3.0,1024,42,SECOND,0.08806130863301753,0.30000004172325134,2,"[0.08806130863301753, 0.044030654316508766, 0.044030654316508766]","{""1,0"": 0.044030654316508766, ""2,0"": 0.044030654316508766, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,1.0,3.0,1024,43,SECOND,0.08806130863301753,0.30000007152557373,2,"[0.08806130863301753, 0.044030654316508766, 0.044030654316508766]","{""1,0"": 0.044030654316508766, ""2,0"": 0.044030654316508766, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,1.0,3.0,1024,44,SECOND,0.08806130863301753,0.30000004172325134,2,"[0.08806130863301753, 0.044030654316508766, 0.044030654316508766]","{""1,0"": 0.044030654316508766, ""2,0"": 0.044030654316508766, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,1.0,5.0,1024,42,SECOND,0.08806130863301753,0.30000007152557373,2,"[0.08806130863301753, 0.044030654316508766, 0.044030654316508766]","{""1,0"": 0.044030654316508766, ""2,0"": 0.044030654316508766, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,1.0,5.0,1024,43,SECOND,0.08806130863301753,0.30000007152557373,2,"[0.08806130863301753, 0.044030654316508766, 0.044030654316508766]","{""1,0"": 0.044030654316508766, ""2,0"": 0.044030654316508766, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,200.0,1.0,5.0,1024,44,SECOND,0.08806130863301753,0.30000004172325134,2,"[0.08806130863301753, 0.044030654316508766, 0.044030654316508766]","{""1,0"": 0.044030654316508766, ""2,0"": 0.044030654316508766, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.25,1.0,1024,42,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.25,1.0,1024,43,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.25,1.0,1024,44,SECOND,0.07025624647662204,0.30000004172325134,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.25,3.0,1024,42,SECOND,0.07025624647662204,0.30000004172325134,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.25,3.0,1024,43,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.25,3.0,1024,44,SECOND,0.07025624647662204,0.30000004172325134,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.25,5.0,1024,42,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.25,5.0,1024,43,SECOND,0.07025624647662204,0.30000007152557373,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.25,5.0,1024,44,SECOND,0.07025624647662204,0.30000004172325134,2,"[0.07025624647662204, 0.03512812323831102, 0.03512812323831102]","{""1,0"": 0.03512812323831102, ""2,0"": 0.03512812323831102, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.5,1.0,1024,42,SECOND,0.08309519561779743,0.30000007152557373,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.5,1.0,1024,43,SECOND,0.08309519561779743,0.30000007152557373,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.05,500.0,0.5,1.0,1024,44,SECOND,0.08309519561779743,0.30000004172325134,2,"[0.08309519561779743, 0.04154759780889872, 0.04154759780889872]","{""1,0"": 0.04154759780889872, ""2,0"": 0.04154759780889872, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
